city,file,node_id,street,walk,side,seq,cardinal,usable,exclude_reason,osm_name,typology,face_id,vertical_greenery_median_round,vertical_greenery_median,vertical_hardscape_median_round,vertical_hardscape_median,green_eye_level_median_round,green_eye_level_median,sky_openness_median_round,sky_openness_median,walkable_ground_median_round,walkable_ground_median,green_softening_median_round,green_softening_median,signage_detail_median_round,signage_detail_median,facade_variation_median_round,facade_variation_median,ground_floor_activity_median_round,ground_floor_activity_median,resting_affordance_median_round,resting_affordance_median,arc_vegetation,arc_sky,arc_building,H_m,W_facade,HW_facade,HW_effective,HW_source,node_GVI,node_VEI,node_SVF_band,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,indoor,sky_share,road_share,ceiling_share
City of London,lime_street/south_to_north/007_n00915_N_L.jpg,n00915,lime_street,south_to_north,L,7,N,False,"user-contributed panorama, not a Street View capture",lime_street,,,1,1.1313317252761204,6,5.697962154294032,2,2.0170118343195265,2,2.2046818727490995,6,5.504984768762116,2,1.9823303457106274,5,5.1068222621184916,5,5.066395184135978,6,5.808920704845815,1,1.474288518155054,,,,,,,,,,,,1,6,2,2,6,2,6,6,6,1,0.7877,0.1066,0.0647,0.0144,0.0144,0.0068,0.0053,0.0094,0.0199,0.0892,0.0892,0.2425,0.2748,0.2748,0.2533,0.4732,0.1972,0.0388,0.0208,0.0126,0.0041,0.2595,0.3332,0.1389,0.1082,0.0744,0.0744,0.0114,0.0159,0.0336,0.0913,0.1172,0.2482,0.3611,0.1328,0.3041,0.3905,0.1845,0.0412,0.0363,0.0283,0.0151,0.0126,0.0497,0.1352,0.1736,0.2228,0.3674,0.0387,0.004,0.0263,0.1177,0.1941,0.2824,0.32,0.0556,0.0033,0.0132,0.0522,0.0759,0.1607,0.6356,0.0591,0.5095,0.309,0.1137,0.0254,0.0198,0.0154,0.0073,False,0.092698,0.193986,0.0
City of London,lime_street/south_to_north/007_n00915_N_R.jpg,n00915,lime_street,south_to_north,R,7,N,False,"user-contributed panorama, not a Street View capture",lime_street,,,1,1.0241749001471514,6,5.728927203065134,1,1.3565588030619344,1,1.2793840351979888,6,5.73808926780341,2,1.50775424992544,5,5.460557960557961,5,4.780383480825959,6,5.9260932944606415,1,1.212889783014801,,,,,,,,,,,,1,7,1,1,6,1,6,5,6,1,0.9514,0.0224,0.0106,0.0027,0.0039,0.0027,0.0064,0.0061,0.0167,0.0748,0.0847,0.261,0.261,0.2957,0.5748,0.3077,0.0472,0.0153,0.0153,0.0223,0.0174,0.6364,0.1823,0.0861,0.0407,0.0247,0.0218,0.008,0.0155,0.0255,0.0693,0.089,0.2135,0.3988,0.1884,0.4879,0.3353,0.0748,0.0189,0.0243,0.0312,0.0275,0.0104,0.0409,0.1113,0.1429,0.2079,0.4402,0.0464,0.009,0.0589,0.1601,0.1814,0.339,0.2056,0.0459,0.0022,0.0076,0.0301,0.0497,0.1192,0.686,0.1052,0.6959,0.1994,0.0571,0.0144,0.0127,0.0127,0.0077,False,0.0,0.210695,0.0
City of London,lime_street/south_to_north/008_n00916_N_L.jpg,n00916,lime_street,south_to_north,L,8,N,True,,lime_street,,,1,1.0436750272628135,7,6.6019171640441305,2,1.6687116564417177,2,1.6801579466929912,6,6.015903307888041,1,1.2791725880309492,3,2.722689075630252,6,5.649487554904832,5,5.189714285714286,1,1.334794335805799,,,,,,,,,,,,1,7,1,1,6,1,1,6,6,1,0.917,0.0457,0.019,0.0037,0.0055,0.0029,0.0062,0.007,0.0115,0.0454,0.0401,0.1398,0.2034,0.5529,0.4248,0.3749,0.0948,0.0272,0.0272,0.0272,0.024,0.4421,0.3039,0.1267,0.0598,0.0363,0.0249,0.0063,0.0072,0.0134,0.0414,0.0532,0.1856,0.393,0.3061,0.6333,0.233,0.052,0.0131,0.0191,0.0217,0.0278,0.2251,0.2251,0.1547,0.0828,0.1063,0.1753,0.0305,0.0049,0.0247,0.0762,0.1109,0.2347,0.3415,0.2071,0.0501,0.0937,0.1544,0.1061,0.175,0.3269,0.0937,0.5932,0.2182,0.1031,0.0295,0.0261,0.0203,0.0096,False,0.040187,0.313144,0.0
City of London,lime_street/south_to_north/008_n00916_N_R.jpg,n00916,lime_street,south_to_north,R,8,N,True,,lime_street,,,1,1.4152934641733013,7,6.647797131147541,5,4.839313572542902,2,2.106782768102658,6,5.945119103222793,5,4.77756581457459,5,4.989795918367347,5,4.880944730077121,6,5.6743642483171275,2,2.0506675795960287,,,,,,,,,,,,1,7,5,1,6,5,6,5,6,1,0.5401,0.1987,0.1548,0.0443,0.0345,0.0163,0.0112,0.0019,0.0039,0.02,0.0292,0.1153,0.2441,0.5856,0.0097,0.0434,0.1715,0.1715,0.3205,0.2496,0.0338,0.3597,0.2182,0.1699,0.1031,0.0708,0.0625,0.0158,0.0054,0.0114,0.0351,0.0579,0.2023,0.4282,0.2597,0.0168,0.0585,0.1802,0.1802,0.2621,0.2621,0.0402,0.0071,0.0358,0.125,0.2061,0.2646,0.3398,0.0217,0.0073,0.0421,0.147,0.1887,0.3112,0.2424,0.0613,0.0041,0.0207,0.082,0.1053,0.1967,0.5348,0.0564,0.3309,0.2921,0.2007,0.0575,0.0575,0.0448,0.0165,False,0.002412,0.218614,0.0
City of London,lime_street/south_to_north/009_n00917_E_L.jpg,n00917,lime_street,south_to_north,L,9,E,True,,lime_street,,,3,2.8822872459236093,7,6.817765317286652,3,3.0590797408979227,3,2.5436817472698907,6,5.893086816720257,3,3.0067164179104475,3,3.4781434184675835,6,5.5986939379004435,6,5.602844638949672,2,1.719873150105708,,,,,,,,,,,,3,7,3,2,6,3,3,6,6,1,0.0882,0.2396,0.4477,0.1647,0.0472,0.0105,0.0021,0.0023,0.003,0.0152,0.0172,0.068,0.1631,0.7312,0.0606,0.1866,0.4477,0.1647,0.0882,0.0472,0.005,0.1697,0.3171,0.1923,0.1498,0.0908,0.0707,0.0096,0.0055,0.0131,0.0405,0.0668,0.2057,0.4354,0.233,0.1117,0.2365,0.268,0.1266,0.1266,0.0986,0.032,0.109,0.1797,0.2036,0.1399,0.1399,0.2036,0.0243,0.0051,0.0259,0.0905,0.1493,0.1917,0.4058,0.1317,0.0263,0.0557,0.1335,0.104,0.1513,0.4113,0.1178,0.4251,0.3311,0.1564,0.0395,0.0272,0.0165,0.0042,False,0.036629,0.288889,0.0
City of London,lime_street/south_to_north/009_n00917_E_R.jpg,n00917,lime_street,south_to_north,R,9,E,True,,lime_street,,,1,1.1288998357963875,6,5.787732342007435,2,2.401906963305403,2,2.0542168674698793,6,5.558547655068079,2,1.9724757952973722,5,5.1743994735110235,5,4.9989750597881795,5,5.164155005382131,1,1.3948459181834565,,,,,,,,,,,,1,7,2,2,6,2,6,5,6,1,0.7917,0.1071,0.065,0.0145,0.0128,0.0042,0.0047,0.0072,0.0172,0.0771,0.0873,0.2374,0.269,0.3048,0.1853,0.3461,0.3461,0.0772,0.0284,0.0118,0.0049,0.2909,0.3735,0.1557,0.0944,0.0506,0.0307,0.0041,0.0239,0.0395,0.0947,0.1073,0.2272,0.3305,0.1769,0.319,0.3615,0.1708,0.0554,0.0432,0.0297,0.0204,0.0034,0.022,0.0871,0.1843,0.3039,0.3902,0.0092,0.0061,0.035,0.1383,0.1776,0.2927,0.2927,0.0576,0.0153,0.0603,0.164,0.1447,0.1858,0.3934,0.0366,0.5549,0.2621,0.1093,0.0276,0.0244,0.0148,0.007,False,0.032119,0.199058,0.0
City of London,lime_street/south_to_north/010_n00918_N_L.jpg,n00918,lime_street,south_to_north,L,10,N,True,,lime_street,,,1,1.0498012367491167,7,6.878297660527625,2,2.0746268656716422,2,1.9123204837490553,6,5.740806892204245,2,2.0412865497076025,5,4.747094188376753,5,5.001019219569016,6,5.585007100831811,1,1.4332895477575531,,,,,,,,,,,,1,7,2,1,6,2,6,5,6,1,0.9056,0.0511,0.0213,0.0048,0.0069,0.0042,0.0061,0.0009,0.0016,0.0079,0.0115,0.0514,0.1232,0.8036,0.2671,0.3886,0.1835,0.0596,0.041,0.041,0.0193,0.385,0.2646,0.1416,0.0859,0.059,0.0521,0.0116,0.0047,0.0144,0.0502,0.0937,0.2248,0.4759,0.1364,0.2593,0.4275,0.1573,0.0511,0.0511,0.0351,0.0188,0.0124,0.0491,0.1335,0.2495,0.2495,0.2827,0.0232,0.0117,0.0527,0.1263,0.1431,0.3434,0.236,0.0868,0.0062,0.0278,0.0971,0.1246,0.2055,0.4929,0.0459,0.5329,0.2852,0.1049,0.0301,0.0234,0.0182,0.0052,False,0.01964,0.000456,0.0
City of London,lime_street/south_to_north/010_n00918_N_R.jpg,n00918,lime_street,south_to_north,R,10,N,True,,lime_street,,,1,1.093510076775432,7,6.9039379474940334,2,1.8885046506081566,3,2.8587888531618435,5,5.405692729766804,2,1.698563130541119,5,4.789940828402367,6,5.748404516445754,6,5.709422428330523,1,1.3333892617449665,,,,,,,,,,,,1,7,2,2,6,1,6,6,6,1,0.8336,0.0684,0.0415,0.0119,0.0222,0.0119,0.0105,0.001,0.0014,0.0073,0.0105,0.0417,0.1001,0.838,0.3266,0.4193,0.1201,0.0442,0.0344,0.0344,0.0209,0.1866,0.2397,0.1866,0.1454,0.1283,0.0999,0.0135,0.0069,0.0211,0.0737,0.1377,0.2916,0.3744,0.0947,0.4199,0.3271,0.0937,0.0345,0.0443,0.0502,0.0304,0.0533,0.0995,0.1448,0.1278,0.1859,0.3473,0.0415,0.0027,0.0139,0.0625,0.103,0.218,0.4074,0.1924,0.0098,0.0344,0.0934,0.0934,0.1745,0.4744,0.12,0.596,0.2485,0.0914,0.0231,0.0204,0.014,0.0066,False,0.011695,0.029961,0.0
City of London,lime_street/south_to_north/011_n00919_N_F.jpg,n00919,lime_street,south_to_north,F,11,N,True,,lime_street,,,4,4.492179487179487,7,6.739522789843989,5,5.216165913320926,5,4.916826003824092,6,5.808912830558276,5,5.144406196213425,4,4.08652052238806,6,5.72008547008547,6,5.914468156612334,3,3.4891781222579703,,,,,,,,,,,,4,7,5,6,6,6,3,6,6,3,0.0023,0.0133,0.0986,0.39,0.3442,0.1435,0.0081,0.0057,0.0073,0.0369,0.0369,0.1136,0.1459,0.6538,0.0014,0.0078,0.0654,0.1568,0.3761,0.3761,0.0165,0.0115,0.0454,0.109,0.2308,0.2615,0.2963,0.0454,0.0018,0.0057,0.0254,0.0691,0.2412,0.5105,0.1463,0.0053,0.027,0.1069,0.1762,0.2905,0.3292,0.0648,0.0373,0.1148,0.2144,0.2144,0.2144,0.1892,0.0155,0.0019,0.011,0.0559,0.1341,0.1951,0.468,0.1341,0.0021,0.0085,0.038,0.0553,0.1505,0.5951,0.1505,0.0463,0.111,0.3419,0.183,0.183,0.1258,0.0091,False,0.02324,0.102457,0.0
City of London,lime_street/south_to_north/012_n00920_N_F.jpg,n00920,lime_street,south_to_north,F,12,N,True,,lime_street,,,5,4.505370101596516,7,6.759967271645344,5,5.114285714285715,5,4.983482316362223,6,5.769442678533587,5,5.1027554535017225,4,4.150778210116732,6,5.882996791847519,6,5.835997508822919,3,2.892194012883668,,,,,,,,,,,,4,7,5,6,6,6,6,6,6,3,0.0038,0.025,0.1267,0.3445,0.3445,0.1436,0.0118,0.0051,0.0066,0.0335,0.0295,0.1031,0.15,0.6722,0.0033,0.0192,0.1102,0.1604,0.3395,0.3395,0.0279,0.0211,0.0574,0.1072,0.2004,0.2573,0.2915,0.065,0.0041,0.0111,0.0439,0.0929,0.2229,0.4719,0.1532,0.0079,0.0401,0.1399,0.1585,0.2613,0.2961,0.0961,0.0643,0.1201,0.198,0.1542,0.1747,0.2542,0.0344,0.0022,0.0086,0.0435,0.0921,0.1518,0.5299,0.172,0.0061,0.0212,0.0739,0.0837,0.1564,0.4817,0.1772,0.1814,0.2055,0.2639,0.11,0.11,0.11,0.0191,False,0.027083,0.001416,0.0
City of London,lime_street/south_to_north/013_n00921_N_L.jpg,n00921,lime_street,south_to_north,L,13,N,True,,lime_street,,,1,1.1857798165137614,7,6.598032069970846,2,2.027991602519244,3,3.326536312849162,5,5.29184247538678,2,1.7488616960728514,4,3.98614166300044,6,5.69425476807158,6,5.579104808331487,2,1.7466153846153845,,,,,,,,,,,,1,7,2,2,6,1,3,6,6,1,0.7194,0.125,0.0758,0.0217,0.0279,0.0169,0.0132,0.0101,0.0146,0.0511,0.0511,0.1225,0.2019,0.5488,0.26,0.4287,0.1577,0.0512,0.0399,0.0352,0.0274,0.1085,0.2298,0.179,0.1579,0.1394,0.1579,0.0274,0.0076,0.0265,0.0923,0.1522,0.2844,0.3651,0.0719,0.3982,0.3514,0.1007,0.0288,0.042,0.042,0.037,0.0349,0.1217,0.2273,0.2273,0.2006,0.177,0.0113,0.0032,0.0128,0.0507,0.0948,0.2576,0.4247,0.1562,0.012,0.042,0.1141,0.1141,0.1881,0.4513,0.0784,0.4173,0.325,0.1535,0.044,0.0343,0.0208,0.0053,False,0.025841,0.001306,0.0
City of London,lime_street/south_to_north/013_n00921_N_R.jpg,n00921,lime_street,south_to_north,R,13,N,True,,lime_street,,,1,1.0660592255125285,7,6.837757133377571,2,2.0171420339959667,4,4.065648445873526,6,5.840173231594143,2,1.6489396951623592,4,3.9425011978917106,5,5.133147976521471,6,5.793421811886901,2,2.14696261682243,,,,,,,,,,,,1,7,2,6,6,1,4,5,6,1,0.878,0.0561,0.03,0.0076,0.0125,0.0059,0.0098,0.0019,0.0027,0.0138,0.0177,0.0794,0.1309,0.7535,0.3063,0.3471,0.1639,0.0603,0.047,0.047,0.0285,0.0999,0.1283,0.1454,0.1866,0.1866,0.2115,0.0416,0.0033,0.0078,0.031,0.0656,0.229,0.4849,0.1784,0.4391,0.3018,0.098,0.0318,0.0408,0.0524,0.036,0.0677,0.1434,0.1841,0.2087,0.1625,0.2087,0.0249,0.0059,0.0341,0.1051,0.1529,0.3237,0.2856,0.0927,0.0024,0.0108,0.0484,0.0704,0.2167,0.5199,0.1315,0.3528,0.214,0.1888,0.0787,0.0787,0.0695,0.0176,False,0.031066,0.0,0.0
City of London,lime_street/south_to_north/014_n00922_N_L.jpg,n00922,lime_street,south_to_north,L,14,N,True,,lime_street,,,1,1.1571788747346072,7,6.76760252829634,2,1.9875272463066118,4,3.7637795275590555,6,5.6236120552911855,2,1.5895415472779366,5,4.613680154142582,6,5.839686791675253,6,5.744433781190019,2,2.375531914893617,,,,,,,,,,,,1,7,2,2,6,1,6,6,6,2,0.7536,0.1156,0.0701,0.0177,0.0228,0.0107,0.0095,0.0036,0.0067,0.0264,0.0299,0.0812,0.172,0.6803,0.2838,0.4129,0.1519,0.0493,0.0384,0.0339,0.0299,0.084,0.1778,0.1778,0.1778,0.1778,0.1778,0.0273,0.0034,0.0118,0.0527,0.1116,0.2677,0.4413,0.1116,0.4603,0.2792,0.1027,0.0294,0.0428,0.0428,0.0428,0.0409,0.0981,0.1617,0.1617,0.2076,0.302,0.0281,0.0018,0.0078,0.0398,0.0843,0.2023,0.4853,0.1786,0.0074,0.0294,0.0799,0.0905,0.1691,0.521,0.1026,0.2488,0.282,0.2488,0.0915,0.0713,0.049,0.0085,False,0.015366,0.011369,0.0
City of London,lime_street/south_to_north/014_n00922_N_R.jpg,n00922,lime_street,south_to_north,R,14,N,True,,lime_street,,,1,1.0760050979029083,7,6.804369067560023,2,1.6413904370783219,4,4.0244498777506115,6,5.736445124617402,1,1.343169304886442,4,4.350141043723554,5,5.383603896103896,6,5.82610600087604,2,1.6915175612988738,,,,,,,,,,,,1,7,1,4,6,1,6,6,6,1,0.8631,0.0708,0.0335,0.0075,0.0109,0.0058,0.0085,0.0033,0.0043,0.0191,0.0216,0.0755,0.1598,0.7164,0.4378,0.3409,0.0977,0.0317,0.028,0.0359,0.028,0.0752,0.1405,0.1593,0.2045,0.1805,0.2045,0.0355,0.0045,0.0122,0.0425,0.0901,0.2448,0.4574,0.1485,0.5812,0.2423,0.0694,0.0199,0.0255,0.0328,0.0289,0.0591,0.1418,0.1607,0.1418,0.1607,0.3002,0.0358,0.0039,0.0197,0.0779,0.1284,0.308,0.349,0.1133,0.004,0.0177,0.0618,0.0793,0.1903,0.4566,0.1903,0.4391,0.3018,0.1425,0.0463,0.036,0.0281,0.0063,False,0.050466,0.126274,0.0
City of London,lime_street/south_to_north/015_n00923_N_L.jpg,n00923,lime_street,south_to_north,L,15,N,True,,lime_street,,,2,1.55119825708061,7,6.874232744582237,3,2.7721902937420184,2,2.1132286995515694,6,5.682187201528175,3,3.0313278008298754,4,4.316348773841963,5,5.286089238845144,6,5.679677556215529,1,1.2928833572682303,,,,,,,,,,,,1,7,3,2,6,2,6,6,6,1,0.4859,0.2295,0.2026,0.0452,0.0242,0.0079,0.0048,0.0008,0.0014,0.0078,0.0114,0.0578,0.1224,0.7983,0.1306,0.2764,0.3132,0.1152,0.0792,0.0699,0.0156,0.2779,0.3568,0.1686,0.1022,0.0547,0.0332,0.0065,0.0068,0.0162,0.0567,0.0934,0.254,0.4188,0.1541,0.1005,0.241,0.241,0.1138,0.129,0.1138,0.0609,0.0526,0.0982,0.1835,0.1835,0.1835,0.2669,0.0319,0.0049,0.0281,0.0981,0.1617,0.2667,0.3424,0.0981,0.0161,0.0438,0.1052,0.1052,0.153,0.4714,0.1052,0.6267,0.2305,0.0848,0.0214,0.0189,0.0115,0.0061,False,0.026771,0.305289,0.0
City of London,lime_street/south_to_north/015_n00923_N_R.jpg,n00923,lime_street,south_to_north,R,15,N,True,,lime_street,,,1,1.1719870147436764,5,5.187582562747688,2,2.1225763316246935,4,3.59453781512605,6,5.6353102417144285,2,2.0200835475578405,5,5.428103385511467,6,5.603007181328546,6,5.612381363244176,2,1.6884444444444444,,,,,,,,,,,,1,5,2,2,6,1,6,6,6,1,0.7393,0.1456,0.0688,0.0153,0.0174,0.0072,0.0064,0.0151,0.0319,0.1262,0.1262,0.3028,0.2358,0.1621,0.2119,0.4487,0.187,0.0607,0.0417,0.0325,0.0174,0.0899,0.1904,0.1904,0.1904,0.1483,0.168,0.0227,0.0107,0.0257,0.0697,0.1015,0.2434,0.4013,0.1476,0.3112,0.3112,0.147,0.0541,0.0613,0.0613,0.0541,0.0035,0.0176,0.0787,0.147,0.2747,0.4529,0.0256,0.0018,0.0105,0.0683,0.1639,0.2105,0.4456,0.0994,0.0159,0.0489,0.1172,0.1034,0.1705,0.4636,0.0806,0.4333,0.3375,0.1407,0.0356,0.0277,0.019,0.0062,False,0.194371,0.361753,0.0
City of London,lime_street_passage/north_to_south/001_n00928_S_F.jpg,n00928,lime_street_passage,north_to_south,F,1,S,False,"user-contributed panorama, not a Street View capture",lime_street_passage,,,1,1.3434873949579833,7,6.7032325172027525,2,1.6528229382205142,3,2.667721518987342,7,6.509671569615152,1,1.3200770261219024,6,6.144590417310665,6,5.838559933979782,6,6.130625316028991,1,1.3202734244748249,,,,,,,,,,,,1,7,1,1,7,1,6,6,6,1,0.5712,0.1275,0.0993,0.0414,0.0773,0.0469,0.0365,0.0042,0.0061,0.0275,0.0353,0.123,0.179,0.6249,0.4344,0.3383,0.0855,0.0278,0.0278,0.0404,0.0458,0.2299,0.2299,0.158,0.1086,0.1231,0.1231,0.0275,0.0192,0.017,0.028,0.0317,0.1422,0.2656,0.4963,0.5972,0.1711,0.0713,0.0204,0.0337,0.0433,0.0629,0.0006,0.0018,0.0105,0.0172,0.0531,0.647,0.2697,0.0022,0.0114,0.0579,0.1081,0.1574,0.4847,0.1783,0.0013,0.0045,0.0203,0.0295,0.0709,0.5933,0.2802,0.5998,0.1947,0.092,0.0299,0.0338,0.0338,0.016,False,0.0,0.054173,0.06137
City of London,lime_street_passage/north_to_south/002_n00927_S_F.jpg,n00927,lime_street_passage,north_to_south,F,2,S,True,,lime_street_passage,,,4,4.106324278438031,7,6.695037180730682,4,4.179516038266741,4,3.6909687184661957,6,5.544610624033007,4,4.255359056806002,6,5.949573544815203,6,5.89928197166699,6,6.089341952594066,3,2.8618175652763647,,,,,,,,,,,,4,7,3,3,6,3,6,6,6,3,0.0596,0.0982,0.1835,0.2356,0.2079,0.1835,0.0319,0.0042,0.0069,0.0272,0.0349,0.1075,0.2008,0.6186,0.0509,0.0951,0.2586,0.1777,0.1384,0.2282,0.0509,0.0729,0.1543,0.2245,0.1982,0.1749,0.1543,0.0209,0.0071,0.0193,0.0674,0.1259,0.2665,0.3878,0.1259,0.0687,0.1132,0.2115,0.1866,0.1453,0.1866,0.0881,0.0011,0.0051,0.0294,0.0484,0.1161,0.6683,0.1316,0.0016,0.0083,0.0479,0.0896,0.1476,0.5153,0.1896,0.0015,0.0046,0.0234,0.034,0.0817,0.6033,0.2515,0.1579,0.2297,0.2949,0.123,0.1085,0.0746,0.0114,False,0.018527,0.159147,0.0
City of London,lime_street_passage/north_to_south/003_n00926_S_F.jpg,n00926,lime_street_passage,north_to_south,F,3,S,False,"user-contributed panorama, not a Street View capture",lime_street_passage,,,4,3.677846790890269,6,5.969412235105958,3,2.88586387434555,5,4.531892123287672,6,5.550011795234725,2,2.3919275745001887,6,6.012462339085182,6,6.092529711375212,6,6.383023395320936,3,3.041951746489017,,,,,,,,,,,,3,7,3,4,6,2,6,6,6,3,0.0888,0.1141,0.2415,0.2415,0.1881,0.1007,0.0255,0.0067,0.0141,0.0632,0.0812,0.2207,0.2501,0.3639,0.1194,0.2529,0.2865,0.1194,0.1054,0.0821,0.0342,0.0246,0.086,0.1606,0.2336,0.2336,0.2336,0.0279,0.0053,0.0164,0.065,0.1376,0.2571,0.4239,0.0946,0.234,0.2651,0.1822,0.076,0.0975,0.0861,0.0592,0.0004,0.0016,0.0118,0.025,0.0872,0.7302,0.1438,0.0007,0.0032,0.0206,0.0435,0.1183,0.5301,0.2837,0.0005,0.0011,0.0056,0.0104,0.0411,0.5001,0.4413,0.1486,0.1909,0.2777,0.1158,0.1312,0.1158,0.0201,False,0.019442,0.225715,0.0
City of London,lime_street_passage/north_to_south/004_n00925_S_F.jpg,n00925,lime_street_passage,north_to_south,F,4,S,False,"user-contributed panorama, not a Street View capture",lime_street_passage,,,1,1.1679656006449881,6,5.50866935483871,2,2.0421275594257473,3,3.094126506024096,6,5.763347260909935,2,1.8731600375822113,6,5.656437687687688,6,5.636109245578688,6,5.909118773946361,2,1.7372649572649572,,,,,,,,,,,,1,5,2,2,6,1,6,6,6,1,0.7442,0.1293,0.0784,0.0175,0.0175,0.0057,0.0073,0.0123,0.0231,0.1034,0.1172,0.248,0.248,0.248,0.2577,0.4249,0.1771,0.0507,0.0349,0.0308,0.024,0.1208,0.2558,0.1992,0.1992,0.1208,0.0941,0.0099,0.0061,0.0167,0.0514,0.0848,0.2306,0.4308,0.1796,0.3618,0.3193,0.1331,0.0381,0.0555,0.0432,0.049,0.0019,0.0111,0.0636,0.1189,0.2221,0.5328,0.0496,0.0023,0.0135,0.0685,0.145,0.211,0.4467,0.1129,0.0021,0.0082,0.0417,0.0536,0.1285,0.6525,0.1134,0.4256,0.2925,0.1566,0.0449,0.0396,0.0308,0.01,False,0.0405,0.154361,0.0
City of London,lime_street_passage/north_to_south/005_n00924_S_L.jpg,n00924,lime_street_passage,north_to_south,L,5,S,True,,lime_street_passage,,,1,1.0206008136017524,6,6.163246940244781,1,1.3638596491228072,2,1.7865718799368089,6,5.935887708649469,1,1.2289946933962264,5,5.303095611285267,5,4.945220487537661,6,5.7583387835186395,1,1.3169106760980425,,,,,,,,,,,,1,7,1,1,6,1,6,5,6,1,0.9587,0.0199,0.0094,0.0021,0.0031,0.0019,0.005,0.0045,0.0122,0.0483,0.062,0.191,0.2778,0.4042,0.57,0.3051,0.0601,0.0172,0.0152,0.0152,0.0172,0.4064,0.3165,0.1319,0.0706,0.0428,0.026,0.0058,0.0105,0.0197,0.0472,0.0687,0.1868,0.3954,0.2717,0.6784,0.2203,0.0434,0.011,0.0124,0.0141,0.0205,0.0041,0.0237,0.0939,0.1754,0.2552,0.4208,0.0269,0.0059,0.0436,0.1185,0.1724,0.3651,0.2509,0.0436,0.0041,0.0185,0.073,0.0938,0.1546,0.6116,0.0443,0.6079,0.2534,0.0823,0.0208,0.0162,0.0126,0.0068,False,0.017591,0.074018,0.0
City of London,lime_street_passage/north_to_south/005_n00924_S_R.jpg,n00924,lime_street_passage,north_to_south,R,5,S,True,,lime_street_passage,,,1,1.0648967551622417,5,5.380470761309305,2,1.7587453358208955,2,2.2889333333333335,6,5.525950196592398,1,1.4291784702549575,5,5.358283888635326,5,4.861333333333333,6,5.790836975878258,2,1.6745718050065876,,,,,,,,,,,,1,5,2,2,6,1,6,5,6,1,0.8814,0.0638,0.0302,0.0059,0.0086,0.0041,0.0059,0.0174,0.0253,0.1133,0.1133,0.2719,0.2719,0.1869,0.3784,0.4288,0.0957,0.0274,0.0242,0.0242,0.0213,0.2007,0.375,0.1771,0.1217,0.0738,0.0448,0.0069,0.009,0.0244,0.0751,0.1239,0.2622,0.3815,0.1239,0.5295,0.3211,0.0632,0.016,0.0205,0.0233,0.0264,0.0085,0.0336,0.1035,0.1706,0.2191,0.4093,0.0554,0.0062,0.0406,0.1417,0.2062,0.3,0.2647,0.0406,0.0088,0.0271,0.0836,0.0836,0.1216,0.6177,0.0575,0.4418,0.3036,0.1434,0.0363,0.0363,0.0282,0.0104,False,0.056282,0.147222,0.0
