city,file,node_id,street,walk,side,seq,cardinal,usable,exclude_reason,osm_name,typology,face_id,vertical_greenery_median_round,vertical_greenery_median,vertical_hardscape_median_round,vertical_hardscape_median,green_eye_level_median_round,green_eye_level_median,sky_openness_median_round,sky_openness_median,walkable_ground_median_round,walkable_ground_median,green_softening_median_round,green_softening_median,signage_detail_median_round,signage_detail_median,facade_variation_median_round,facade_variation_median,ground_floor_activity_median_round,ground_floor_activity_median,resting_affordance_median_round,resting_affordance_median,arc_vegetation,arc_sky,arc_building,H_m,W_facade,HW_facade,HW_effective,HW_source,node_GVI,node_VEI,node_SVF_band,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
"Murray Hill, Manhattan",Park_Ave_East/south_to_north/031_n00148_N.jpg,n00148,Park_Ave_East,south_to_north,W,31,N,False,"Park Avenue viaduct deck, no sidewalk",Park Avenue,avenue_canyon,,1,1.0722433460076046,7,6.730003088326127,2,1.9846818538884525,4,3.5271359484148306,5,5.392795883361921,2,1.6659439626417611,5,5.051446945337621,6,5.5334553928095875,6,5.76203843662276,2,1.7487055574732482,,,,70.582536,71.79442397090033,,,,0.0016720300568301,0.901061558498879,0.0516860037594174,1,7,2,2,6,1,6,6,6,1,0.8679,0.0712,0.0262,0.0066,0.0109,0.0075,0.0096,0.0026,0.0049,0.0251,0.0285,0.1275,0.1637,0.6476,0.2405,0.5092,0.1136,0.0369,0.0326,0.0418,0.0254,0.1129,0.1861,0.1861,0.1861,0.1642,0.1449,0.0196,0.0217,0.0459,0.1102,0.1248,0.2332,0.3393,0.1248,0.4363,0.2998,0.0973,0.0279,0.046,0.0521,0.0406,0.0202,0.0707,0.1496,0.1496,0.2177,0.3589,0.0334,0.0062,0.0279,0.1105,0.1419,0.2065,0.3004,0.2065,0.0158,0.038,0.0912,0.0912,0.1503,0.4631,0.1503,0.4215,0.2897,0.1368,0.0503,0.0444,0.0444,0.0127
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/032_n00183_N.jpg,n00183,Park_Ave_Tunnel_Segment,south_to_north,W,32,N,True,,Park Avenue,avenue_canyon,f6,3,2.8940047961630695,5,5.262849584278156,4,3.8577457795431975,3,2.509322865554465,6,5.9805966209081305,4,3.593560814529444,3,3.106741573033708,5,5.481818181818182,5,4.968277945619335,2,1.8196174377224201,,,,68.141088,21.58042078569884,3.1575421386202307,3.1575421386202307,measured,9.896453138783572,0.7943334934958132,0.0840726263469111,3,6,3,2,6,3,2,6,6,1,0.1354,0.197,0.417,0.1534,0.0639,0.0267,0.0067,0.0246,0.0358,0.125,0.125,0.2646,0.2999,0.125,0.0241,0.0839,0.332,0.2014,0.1568,0.1777,0.0241,0.1587,0.3359,0.2038,0.14,0.0962,0.0584,0.007,0.0166,0.0214,0.0513,0.0581,0.1789,0.3788,0.295,0.0459,0.1604,0.2996,0.1817,0.1249,0.1415,0.0459,0.1468,0.2136,0.2136,0.1296,0.1296,0.1468,0.0199,0.0048,0.0278,0.1101,0.1815,0.1815,0.3842,0.1101,0.1275,0.1125,0.1638,0.0993,0.0993,0.27,0.1275,0.42,0.2248,0.1751,0.0568,0.0568,0.0502,0.0163
"Murray Hill, Manhattan",Park_Ave_West/south_to_north/032_n00240_N.jpg,n00240,Park_Ave_West,south_to_north,W,32,N,True,,Park Avenue,avenue_canyon,f10,1,1.0896063741229636,6,5.8820030698388335,2,2.0212279555845853,4,3.5271359484148306,6,5.71092564491654,2,1.9585152838427948,5,5.394725557461406,6,5.704146527601119,6,5.873445732349842,1,1.4113396331295167,,,,123.559824,57.058851789775474,2.1654803790170383,2.1654803790170383,measured,0.2616038921662141,0.8833149801134619,0.0630001323328302,1,7,2,2,6,1,6,6,6,1,0.8409,0.0782,0.0369,0.0082,0.0154,0.0082,0.012,0.0089,0.0167,0.0747,0.0747,0.23,0.2606,0.3346,0.2459,0.4593,0.1316,0.0484,0.0427,0.0427,0.0294,0.1129,0.1861,0.1861,0.1861,0.1642,0.1449,0.0196,0.027,0.0394,0.0833,0.0944,0.1999,0.3295,0.2265,0.3529,0.2748,0.1298,0.0421,0.0695,0.0695,0.0613,0.008,0.0358,0.1102,0.1414,0.2332,0.4357,0.0358,0.003,0.0173,0.0877,0.1276,0.1857,0.3931,0.1857,0.0098,0.0268,0.0728,0.0824,0.1359,0.4745,0.1978,0.5397,0.225,0.1063,0.0345,0.0391,0.0391,0.0163
"Murray Hill, Manhattan",Park_Ave_East/south_to_north/032_n00149_N.jpg,n00149,Park_Ave_East,south_to_north,W,32,N,False,"Park Avenue viaduct deck, no sidewalk",Park Avenue,avenue_canyon,,1,1.048161602818142,7,6.898772267693789,2,2.020286885245902,2,1.9434893346068132,6,5.957635983263598,1,1.4246240601503761,3,2.8897569444444446,5,4.937098844672657,6,5.720309110629067,1,1.4170736288504884,,,,45.84192,43.652805585077445,,,,0.0085698381816797,0.940631365587198,0.0342276847924555,1,7,2,1,7,1,1,5,6,1,0.9084,0.0452,0.0189,0.0042,0.0079,0.0054,0.0101,0.001,0.0011,0.0056,0.0092,0.0531,0.0992,0.8308,0.2305,0.488,0.1234,0.0354,0.0401,0.0514,0.0312,0.356,0.3141,0.131,0.0794,0.0619,0.0482,0.0095,0.0388,0.0388,0.0725,0.064,0.174,0.2868,0.325,0.532,0.2848,0.0635,0.0161,0.0265,0.0385,0.0385,0.2219,0.1958,0.1728,0.0925,0.1346,0.1525,0.03,0.0192,0.067,0.1606,0.1606,0.2337,0.2337,0.1251,0.0303,0.0566,0.1057,0.1057,0.1357,0.3688,0.1974,0.5324,0.2219,0.1048,0.03,0.0437,0.0437,0.0234
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/033_n00184_N.jpg,n00184,Park_Ave_Tunnel_Segment,south_to_north,W,33,N,True,,Park Avenue,avenue_canyon,f8,4,4.452519124241625,5,4.998836532867946,5,5.288783570300158,4,3.567434210526316,6,5.627563781890945,5,4.749150382327953,4,4.114360541248363,6,5.696810699588477,6,5.577152014652015,2,2.3182984965163183,,,,50.081688,42.88508504707032,1.1678113251968778,1.1678113251968778,measured,21.12716362327146,0.8519983865689021,0.0513903219018802,4,5,6,3,6,6,3,6,6,1,0.0023,0.0147,0.1231,0.3791,0.3345,0.1395,0.0069,0.0151,0.032,0.1265,0.1624,0.3438,0.2085,0.1116,0.0015,0.0096,0.0706,0.1694,0.3165,0.4064,0.026,0.0783,0.1878,0.2128,0.2128,0.1657,0.1291,0.0136,0.0083,0.0226,0.0787,0.1011,0.2425,0.3998,0.1471,0.0081,0.0463,0.1833,0.2077,0.2354,0.2667,0.0525,0.0274,0.0955,0.2291,0.2291,0.2022,0.2022,0.0146,0.0026,0.013,0.0745,0.1578,0.1578,0.486,0.1084,0.0217,0.0591,0.1252,0.1104,0.1607,0.4368,0.086,0.2727,0.2727,0.2727,0.0781,0.0537,0.0418,0.0082
"Murray Hill, Manhattan",Park_Ave_West/south_to_north/033_n00241_N.jpg,n00241,Park_Ave_West,south_to_north,W,33,N,True,,Park Avenue,avenue_canyon,f10,3,2.887644597587989,6,5.762376237623762,3,3.346722288438617,2,2.489549839228296,5,5.314179632248939,3,3.318139097744361,5,4.593850390087195,6,5.672140303842717,5,5.308953669963561,2,1.8732511658894069,,,,109.441488,,,2.493916451762398,radius_mean,0.5381204817115142,0.9469095892536378,0.022479364408848,3,7,3,2,6,3,6,6,6,1,0.1694,0.1694,0.4063,0.1694,0.0623,0.0158,0.0074,0.0199,0.0328,0.101,0.0787,0.2139,0.2424,0.3112,0.0344,0.1061,0.4195,0.2544,0.1202,0.0568,0.0087,0.1886,0.311,0.1886,0.1144,0.0891,0.101,0.0073,0.0067,0.0232,0.0918,0.1514,0.2828,0.3631,0.081,0.0712,0.1508,0.3192,0.1936,0.1508,0.0807,0.0336,0.0139,0.0624,0.1923,0.2179,0.2179,0.2798,0.0158,0.0023,0.0135,0.0686,0.1282,0.2114,0.4476,0.1282,0.0158,0.055,0.1496,0.1321,0.1921,0.4068,0.0486,0.3855,0.3002,0.2064,0.0522,0.0316,0.0192,0.0049
"Murray Hill, Manhattan",Park_Ave_East/south_to_north/033_n00150_N.jpg,n00150,Park_Ave_East,south_to_north,W,33,N,False,"viaduct approach ramp, leaves the straight avenue",Park Avenue,avenue_canyon,,1,1.0330410607356715,7,6.794657998869418,2,1.7457692307692307,2,2.0686877562975976,6,5.921637426900585,1,1.1842287454998615,2,1.6221616712079931,4,3.8530395984383716,5,5.102952308856927,1,1.3250042495325516,,,,72.26808,43.586630887141226,,,,0.0,0.9796513058812172,0.0122436480720711,1,7,1,2,7,1,1,3,6,1,0.9352,0.0282,0.0133,0.003,0.0056,0.0043,0.0104,0.002,0.0033,0.0147,0.0189,0.0958,0.1579,0.7076,0.39,0.39,0.0768,0.0283,0.032,0.0466,0.0363,0.3013,0.3414,0.1423,0.0863,0.0672,0.0524,0.0091,0.0833,0.0446,0.0735,0.0572,0.1556,0.2565,0.3294,0.7222,0.1422,0.036,0.0117,0.0192,0.028,0.0407,0.4661,0.2202,0.1178,0.0557,0.0631,0.0631,0.0141,0.0353,0.1582,0.2608,0.1793,0.2031,0.1232,0.04,0.1028,0.1028,0.1496,0.1165,0.1321,0.2796,0.1165,0.5883,0.1487,0.0902,0.0293,0.0483,0.062,0.0332
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/034_n00185_N.jpg,n00185,Park_Ave_Tunnel_Segment,south_to_north,W,34,N,True,,Park Avenue,avenue_canyon,f6,2,2.0822646657571626,5,5.168341708542713,2,2.3591831286705816,4,4.051070840197694,6,5.91089258698941,2,2.150478796169631,4,4.020231213872833,5,4.735998289867465,6,5.503087182020252,2,1.5428913192071088,,,,53.899308,14.460014947717609,3.727472495352265,3.727472495352265,measured,4.407335751552375,0.8871438191940201,0.0539158716166729,2,5,2,4,6,2,3,6,6,1,0.2854,0.3665,0.2519,0.0637,0.0234,0.0067,0.0025,0.0259,0.0377,0.1316,0.1316,0.2786,0.2786,0.1161,0.1769,0.3746,0.3306,0.0738,0.0271,0.0145,0.0025,0.0372,0.1299,0.1891,0.2428,0.2142,0.1668,0.0199,0.0271,0.0348,0.0738,0.0651,0.1769,0.3305,0.2917,0.2072,0.4386,0.2072,0.0594,0.0408,0.0318,0.015,0.0361,0.1111,0.2352,0.2076,0.1832,0.2076,0.0193,0.008,0.0461,0.1608,0.2339,0.2339,0.2651,0.0522,0.0332,0.0704,0.1489,0.1314,0.1314,0.4049,0.0797,0.4824,0.2926,0.122,0.0349,0.0308,0.0272,0.01
"Murray Hill, Manhattan",Park_Ave_East/south_to_north/034_n00151_N.jpg,n00151,Park_Ave_East,south_to_north,W,34,N,False,"viaduct approach ramp, leaves the straight avenue",Park Avenue,avenue_canyon,,1,1.0843941537010844,7,6.709559408302847,2,1.9282936870997254,3,2.5166756320602475,5,5.275841102553708,1,1.4307148318042813,4,4.401791426743442,6,5.546105147261216,6,5.605066344993968,1,1.3385585278582381,,,,72.26808,16.15215311763606,,,,0.0,0.971564079684451,0.0164813569686872,1,7,2,2,6,1,6,6,6,1,0.8484,0.0789,0.0329,0.0083,0.0137,0.0083,0.0094,0.0062,0.009,0.0313,0.0355,0.1093,0.1801,0.6287,0.3005,0.4372,0.1253,0.0407,0.0359,0.0359,0.0247,0.1859,0.3064,0.1859,0.1447,0.0995,0.0684,0.0093,0.0229,0.0486,0.1165,0.132,0.2467,0.3167,0.1165,0.5232,0.2181,0.0909,0.026,0.0379,0.0487,0.0551,0.0448,0.1217,0.1771,0.1563,0.1771,0.2921,0.0308,0.004,0.0232,0.1041,0.1336,0.2203,0.3633,0.1514,0.0206,0.0561,0.1188,0.1188,0.1525,0.4145,0.1188,0.5869,0.2159,0.09,0.0292,0.0331,0.0292,0.0156
"Murray Hill, Manhattan",Park_Ave_West/south_to_north/034_n00242_N.jpg,n00242,Park_Ave_West,south_to_north,W,34,N,False,"Park Avenue viaduct deck, no sidewalk",Park Avenue,avenue_canyon,,1,1.0517566219660868,7,6.844553805774278,2,1.9420791009293277,2,2.2910331384015596,6,5.63164349959117,2,1.6107016981736622,4,4.2906249999999995,5,5.164846278317152,6,5.743575664397101,2,1.5527137836782507,,,,45.84192,45.84869091949028,,,,0.0,0.9251055441511156,0.0406543139135655,1,7,2,1,6,1,6,6,6,1,0.9023,0.0509,0.0212,0.0042,0.0078,0.0047,0.0088,0.0011,0.0017,0.0085,0.014,0.0803,0.1324,0.762,0.2806,0.4627,0.117,0.0335,0.0335,0.043,0.0296,0.2907,0.2565,0.1763,0.1069,0.0833,0.0735,0.0128,0.0161,0.0341,0.0819,0.1051,0.2225,0.3669,0.1733,0.4541,0.3121,0.0894,0.0226,0.0373,0.0422,0.0422,0.0685,0.128,0.1862,0.128,0.1862,0.2709,0.0324,0.0096,0.0487,0.1323,0.1499,0.2472,0.2801,0.1323,0.0156,0.0423,0.0896,0.1016,0.1478,0.4553,0.1478,0.4784,0.2561,0.121,0.0393,0.0445,0.0445,0.0164
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/035_n00186_N.jpg,n00186,Park_Ave_Tunnel_Segment,south_to_north,W,35,N,True,,Park Avenue,avenue_canyon,f8,4,3.8553500660501983,6,5.5855725506407605,5,5.079445350734094,3,3.284872761545712,6,5.626078995553231,5,4.8985021679148595,4,3.6472980825101686,6,5.823775638342402,6,5.698643006263048,2,1.7981445937300065,,,,50.081688,42.74361900697022,1.1716763616069372,1.1716763616069372,measured,13.464472924758264,0.8749916030497279,0.0509883990925438,4,5,6,2,6,6,3,6,6,1,0.0101,0.058,0.2947,0.3785,0.1788,0.0745,0.0054,0.0094,0.0225,0.089,0.089,0.2741,0.2419,0.2741,0.003,0.0222,0.1128,0.1859,0.3065,0.3474,0.0222,0.1136,0.2122,0.2122,0.1873,0.1458,0.1136,0.0154,0.0131,0.0314,0.0853,0.0967,0.2319,0.3823,0.1594,0.0068,0.0441,0.1539,0.1976,0.2537,0.2875,0.0566,0.0633,0.1519,0.2504,0.1721,0.1721,0.1721,0.0181,0.0022,0.0112,0.0571,0.1208,0.1551,0.4778,0.1758,0.0186,0.0446,0.1069,0.1069,0.1372,0.479,0.1069,0.4014,0.3126,0.1477,0.0479,0.0423,0.0373,0.0107
"Murray Hill, Manhattan",Park_Ave_West/south_to_north/035_n00243_N.jpg,n00243,Park_Ave_West,south_to_north,W,35,N,False,"viaduct approach ramp, leaves the straight avenue",Park Avenue,avenue_canyon,,1,1.0437418086500654,7,6.8272237196765495,2,1.6984952120383037,2,1.971085409252669,6,5.685819892473118,1,1.2236552835995895,4,3.6400862068965516,5,4.925548589341693,5,5.490728021978022,2,2.048888888888889,,,,45.84192,43.53379395604328,,,,0.0,0.9745055366795008,0.0150703434058159,1,7,1,1,6,1,6,5,6,1,0.9156,0.0355,0.019,0.0042,0.0079,0.0062,0.0115,0.0016,0.0027,0.012,0.0174,0.0782,0.1461,0.742,0.4142,0.3655,0.0816,0.0265,0.03,0.0437,0.0385,0.3372,0.3372,0.1405,0.0852,0.0517,0.0403,0.0079,0.0664,0.0517,0.0966,0.0753,0.1805,0.2976,0.2318,0.6823,0.1725,0.0436,0.0125,0.0206,0.03,0.0385,0.1315,0.1688,0.1688,0.116,0.1688,0.2168,0.0293,0.0087,0.0569,0.1548,0.1754,0.2552,0.2552,0.0939,0.0417,0.0779,0.1285,0.1285,0.1456,0.3493,0.1285,0.3811,0.18,0.1589,0.0584,0.085,0.0964,0.0402
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/036_n00187_N.jpg,n00187,Park_Ave_Tunnel_Segment,south_to_north,W,36,N,True,,Park Avenue,avenue_canyon,f6,1,1.1526128266033253,5,5.353757472245944,2,2.3702237991266375,5,4.718164435946463,5,5.424159854677566,2,2.183801652892562,5,4.930090586845215,6,5.649120803836492,5,5.4851621808143545,2,1.5704347826086957,,,,28.870656,14.438163995905493,1.999607152833796,1.999607152833796,measured,0.7073654240558723,0.913739460602902,0.0506812801897949,1,6,2,4,6,2,6,6,6,1,0.7578,0.1162,0.0622,0.0178,0.0229,0.0122,0.0108,0.0359,0.0461,0.1254,0.1106,0.2342,0.2654,0.1824,0.1731,0.3664,0.2518,0.0926,0.0562,0.0438,0.0161,0.013,0.0515,0.1235,0.2615,0.2615,0.2615,0.0276,0.0232,0.0491,0.1179,0.1179,0.2202,0.3204,0.1513,0.2669,0.3025,0.1835,0.0596,0.0675,0.0675,0.0526,0.0112,0.0567,0.154,0.1745,0.2539,0.3261,0.0236,0.0038,0.0218,0.0862,0.1422,0.1826,0.4379,0.1255,0.0323,0.0684,0.1449,0.1278,0.1449,0.3938,0.0879,0.4741,0.2875,0.1358,0.0343,0.0303,0.0267,0.0111
"Murray Hill, Manhattan",Park_Ave_West/south_to_north/036_n00244_N.jpg,n00244,Park_Ave_West,south_to_north,W,36,N,False,"Park Avenue viaduct deck, no sidewalk",Park Avenue,avenue_canyon,,1,1.0432718541962238,7,6.896714182169606,2,1.7852785145888594,2,1.8826764436296974,6,6.030412164865946,1,1.2678125,3,2.5221787345075017,5,4.610611510791367,6,5.625753920386007,1,1.450276243093923,,,,45.84192,44.97189093577867,,,,0.0,0.9437268298579744,0.0328416744204353,1,7,1,1,7,1,1,5,6,1,0.9163,0.0355,0.019,0.0042,0.0079,0.0054,0.0115,0.0012,0.0016,0.0072,0.0104,0.0529,0.0989,0.8278,0.377,0.377,0.0953,0.0309,0.0351,0.045,0.0397,0.3709,0.3273,0.1364,0.073,0.0502,0.0345,0.0077,0.0492,0.0383,0.0716,0.0558,0.1717,0.2499,0.3635,0.64,0.1618,0.0595,0.0171,0.0281,0.0409,0.0525,0.2864,0.1969,0.1533,0.0821,0.1194,0.1353,0.0266,0.0266,0.0927,0.1962,0.1732,0.2224,0.1962,0.0927,0.0653,0.074,0.122,0.1077,0.122,0.3316,0.1775,0.5068,0.1645,0.1131,0.0416,0.0686,0.0686,0.0367
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/037_n00188_N.jpg,n00188,Park_Ave_Tunnel_Segment,south_to_north,W,37,N,True,,Park Avenue,avenue_canyon,f8,4,3.911459650898052,6,5.958628318584071,5,4.604411764705882,4,3.9077563540753726,5,5.160894418291862,5,4.518013856812933,5,5.348945147679325,6,6.0487331237285,6,5.766685414323209,2,1.9923285198555956,,,,64.61760000000001,43.19105226937229,1.4960876525303308,1.4960876525303308,measured,19.17781792091732,0.866279847693228,0.0523174895309192,4,7,5,4,6,3,6,6,6,1,0.0093,0.0535,0.2717,0.3953,0.1867,0.0778,0.0056,0.0099,0.0186,0.0734,0.0734,0.226,0.226,0.3727,0.0056,0.0417,0.187,0.2401,0.272,0.2401,0.0135,0.0577,0.1384,0.2014,0.2282,0.1777,0.1777,0.0187,0.007,0.0313,0.1094,0.1592,0.2974,0.337,0.0586,0.0178,0.0796,0.2165,0.1911,0.2165,0.2165,0.062,0.0038,0.022,0.112,0.1629,0.237,0.4428,0.0195,0.0012,0.0047,0.0269,0.0646,0.1065,0.5407,0.2554,0.0076,0.0266,0.0818,0.0927,0.1528,0.5334,0.105,0.3324,0.3324,0.2016,0.051,0.0397,0.035,0.0078
"Murray Hill, Manhattan",Park_Ave_West/south_to_north/037_n00245_N.jpg,n00245,Park_Ave_West,south_to_north,W,37,N,False,"viaduct approach ramp, leaves the straight avenue",Park Avenue,avenue_canyon,,1,1.396844003606853,7,6.54345731354789,3,2.6461767089975683,2,2.337584511370621,6,5.737790093522688,2,2.2516600265604247,4,4.278940886699508,6,5.556036678553235,6,5.598776009791922,1,1.3372132253711202,,,,45.84192,,,,,0.3260282873260108,0.9762455710901532,0.0139726625261684,1,7,3,2,6,2,6,6,6,1,0.5545,0.2619,0.1237,0.0276,0.019,0.0079,0.0054,0.0074,0.0122,0.0483,0.0483,0.1487,0.2163,0.5189,0.1543,0.2882,0.3701,0.106,0.0442,0.0304,0.0068,0.2236,0.3254,0.1973,0.1197,0.0823,0.044,0.0077,0.0644,0.0502,0.0937,0.073,0.1751,0.2887,0.2548,0.2015,0.3765,0.2015,0.0741,0.0577,0.0577,0.0309,0.041,0.1116,0.2085,0.1624,0.184,0.2677,0.0249,0.0038,0.0222,0.0993,0.1444,0.2102,0.3926,0.1275,0.0296,0.0626,0.1326,0.117,0.1326,0.4085,0.117,0.5928,0.2471,0.0909,0.023,0.023,0.0158,0.0075
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/038_n00189_N.jpg,n00189,Park_Ave_Tunnel_Segment,south_to_north,W,38,N,True,,Park Avenue,avenue_canyon,f6,1,1.1727941176470589,6,5.6248448746587245,2,1.9363927165354329,4,4.155627705627706,4,3.5397766922540126,1,1.377901745546158,4,3.8638565891472867,5,5.269312393887946,4,4.348227474150665,1,1.282454760031471,,,,53.899308,,,2.121140435950461,radius_mean,2.624474354040633,0.8756233301230881,0.0618751663095337,1,6,2,4,3,1,6,6,6,1,0.7344,0.1126,0.0683,0.0222,0.0285,0.0222,0.0119,0.0331,0.0375,0.1154,0.0899,0.1903,0.4029,0.1308,0.3165,0.4064,0.1495,0.0485,0.0334,0.0334,0.0123,0.0354,0.1237,0.1799,0.231,0.231,0.1799,0.019,0.1265,0.1433,0.2085,0.1433,0.1624,0.184,0.032,0.5557,0.2317,0.0852,0.0244,0.0314,0.0403,0.0314,0.067,0.1419,0.2064,0.2064,0.1252,0.2339,0.0192,0.0091,0.0409,0.1113,0.1619,0.2356,0.3428,0.0982,0.0725,0.1195,0.1738,0.1354,0.1354,0.3247,0.0388,0.6355,0.2338,0.0759,0.0192,0.0169,0.0132,0.0055
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/039_n00190_N.jpg,n00190,Park_Ave_Tunnel_Segment,south_to_north,W,39,N,True,,Park Avenue,avenue_canyon,f8,3,2.7333243679397525,7,6.550334288443171,3,2.968991438713719,3,2.7268798617113217,5,5.444876063633,3,2.8625173370319,6,5.515347671747755,6,5.930223364301245,6,5.833703498056635,1,1.487370723945903,,,,80.93354400000001,43.25046111732943,1.87127586409875,1.87127586409875,measured,1.6461315649391328,0.8638181004356722,0.0684864986168724,3,7,3,2,6,2,6,6,6,1,0.155,0.2556,0.3718,0.1368,0.057,0.0185,0.0053,0.0058,0.0109,0.043,0.0487,0.15,0.2182,0.5235,0.0734,0.1996,0.4789,0.1555,0.0572,0.0306,0.0047,0.1802,0.2622,0.2314,0.1404,0.1093,0.0663,0.0102,0.0082,0.0251,0.0877,0.1277,0.2703,0.3933,0.0877,0.0936,0.2884,0.2884,0.1362,0.0936,0.0729,0.0268,0.0028,0.0145,0.0832,0.1372,0.2563,0.4789,0.027,0.0016,0.0072,0.0415,0.0879,0.1449,0.5059,0.2109,0.0068,0.0237,0.0731,0.0829,0.1366,0.5403,0.1366,0.5028,0.305,0.1122,0.0284,0.025,0.0195,0.0072
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/040_n00191_N.jpg,n00191,Park_Ave_Tunnel_Segment,south_to_north,W,40,N,True,,Park Avenue,avenue_canyon,f6,1,1.0548304328424811,6,5.719959473150962,1,1.4987871437234688,2,2.2970217332975587,2,2.005369928400955,1,1.1713936762111548,1,1.4379734848484849,5,4.727798213347346,3,2.6052123552123554,1,1.0900911566236533,,,,28.870656,12.873319803296742,2.242673719067127,2.242673719067127,measured,0.10781232721825,0.9538651804674252,0.0283262054031505,1,6,1,2,1,1,1,6,1,1,0.8964,0.0573,0.0211,0.0053,0.0078,0.0053,0.0068,0.0357,0.0405,0.0972,0.0757,0.1602,0.4935,0.0972,0.4947,0.3852,0.0669,0.0149,0.0116,0.0149,0.0116,0.1995,0.3727,0.1761,0.121,0.0734,0.0504,0.0068,0.3658,0.2514,0.1525,0.072,0.072,0.072,0.0142,0.7369,0.1644,0.0416,0.0105,0.0135,0.0135,0.0196,0.528,0.2826,0.0918,0.0338,0.0205,0.0338,0.0097,0.0375,0.1019,0.168,0.168,0.1903,0.2444,0.0899,0.2903,0.176,0.1554,0.0942,0.0734,0.176,0.0347,0.8447,0.1143,0.0255,0.005,0.0039,0.003,0.0035
"Murray Hill, Manhattan",Park_Ave_Tunnel_Segment/south_to_north/041_n00192_N.jpg,n00192,Park_Ave_Tunnel_Segment,south_to_north,W,41,N,True,,Park Avenue,avenue_canyon,f8,3,2.9878761636717903,6,6.150141072148328,3,3.354981378026071,3,3.2445414847161573,5,5.38338722716249,3,2.938174851967955,5,4.90300285986654,6,5.89928197166699,6,5.735215605749486,2,1.6991044776119404,,,,126.650496,42.88195853433837,2.953468086085264,2.953468086085264,measured,2.985869760721652,0.9023507712505554,0.0476726748196985,3,7,3,2,6,3,6,6,6,1,0.0803,0.1926,0.4619,0.1926,0.0552,0.0139,0.0035,0.0085,0.0159,0.0627,0.0627,0.1932,0.2481,0.409,0.0214,0.1086,0.4296,0.2605,0.1086,0.0659,0.0054,0.0955,0.229,0.229,0.2021,0.1389,0.0955,0.0101,0.0158,0.0379,0.1032,0.1324,0.2474,0.36,0.1032,0.1056,0.2534,0.2871,0.1356,0.1056,0.0823,0.0303,0.0134,0.0601,0.1634,0.1852,0.2098,0.3459,0.0221,0.0016,0.0083,0.0479,0.0896,0.1476,0.5153,0.1896,0.0089,0.0311,0.0959,0.0959,0.1581,0.487,0.1231,0.4302,0.335,0.1397,0.04,0.0275,0.0214,0.0061
